Date;Open;High;Low;Close;Adj Close;Volume
2010-11-15;56.240002;56.369999;55.799999;55.889999;41.301609;377100
2010-11-16;55.770000;55.799999;54.650002;54.830002;40.518288;437300
2010-11-17;54.730000;55.139999;54.730000;54.959999;40.614353;376900
2010-11-18;55.950001;56.180000;55.650002;55.779999;41.220318;611400
2010-11-19;55.799999;56.290001;55.369999;56.290001;41.597195;426200
2010-11-22;56.080002;56.250000;55.720001;56.070000;41.434624;351100
2010-11-23;55.450001;55.580002;54.709999;54.970001;40.621742;683300
2010-11-24;55.389999;55.860001;55.380001;55.799999;41.235092;587900
2010-11-26;56.360001;56.689999;56.349998;56.529999;41.774548;184800
2010-11-29;56.000000;56.119999;55.500000;56.090000;41.449394;384900
2010-11-30;54.779999;55.049999;54.540001;54.730000;40.444393;963000
2010-12-01;54.750000;55.200001;54.630001;55.029999;40.666077;848400
2010-12-02;55.320000;56.150002;55.320000;56.070000;41.434624;367100
2010-12-03;56.450001;56.750000;56.209999;56.700001;41.900177;414900
2010-12-06;56.099998;56.209999;55.720001;56.060001;41.427231;375100
2010-12-07;56.610001;56.689999;55.770000;55.820000;41.249874;521200
2010-12-08;56.110001;56.419998;55.840000;56.279999;41.589806;296400
2010-12-09;56.500000;56.540001;56.169998;56.430000;41.700649;276000
2010-12-10;56.349998;56.820000;56.330002;56.799999;41.974072;264500
2010-12-13;57.330002;57.849998;57.250000;57.580002;42.550484;561200
2010-12-14;57.849998;58.500000;57.849998;58.139999;42.964306;669900
2010-12-15;57.900002;58.070000;57.150002;57.150002;42.232719;392500
2010-12-16;57.560001;57.990002;57.360001;57.939999;42.816513;386400
2010-12-17;58.049999;58.160000;57.630001;57.700001;42.639160;230900
2010-12-20;57.900002;57.970001;57.630001;57.849998;42.750000;432600
2010-12-21;58.400002;58.660000;58.279999;58.490002;43.222950;482600
2010-12-22;58.759998;59.150002;58.740002;58.869999;43.503765;474600
2010-12-23;58.830002;58.990002;58.500000;58.990002;43.592438;239600
2010-12-27;58.500000;58.950001;58.439999;58.950001;43.562885;233300
2010-12-28;59.430000;59.610001;59.150002;59.360001;43.865868;373000
2010-12-29;59.220001;59.470001;59.130001;59.279999;43.806751;310400
2010-12-30;58.900002;58.939999;58.310001;58.330002;43.104717;584800
2010-12-31;58.400002;59.490002;58.400002;58.820000;43.466820;283700
2011-01-03;59.150002;59.400002;59.020000;59.310001;43.828918;375800
2011-01-04;58.139999;58.150002;56.639999;57.669998;42.616989;1713800
2011-01-05;56.110001;56.500000;55.720001;56.200001;41.530689;812900
2011-01-06;55.910000;55.990002;55.369999;55.500000;41.013405;991900
2011-01-07;55.720001;55.900002;55.410000;55.619999;41.102081;394600
2011-01-10;55.250000;55.380001;54.919998;55.360001;40.909946;431800
2011-01-11;55.580002;55.700001;55.049999;55.290001;40.858215;525500
2011-01-12;55.540001;55.549999;55.139999;55.529999;41.035568;439800
2011-01-13;54.450001;54.500000;53.759998;53.820000;39.771915;830300
2011-01-14;53.570000;54.049999;53.490002;53.790001;39.749748;645900
2011-01-18;54.529999;54.840000;54.290001;54.439999;40.230080;1788400
2011-01-19;55.160000;55.270000;54.860001;54.930000;40.592186;1110400
2011-01-20;54.430000;54.450001;53.970001;54.259998;40.097057;999800
2011-01-21;54.990002;55.060001;54.630001;54.889999;40.562626;395700
2011-01-24;55.150002;56.060001;55.020000;55.970001;41.360722;574500
2011-01-25;55.720001;56.049999;55.549999;56.000000;41.382893;422800
2011-01-26;55.299999;55.450001;55.070000;55.330002;40.887775;450300
2011-01-27;54.259998;54.900002;54.150002;54.470001;40.252251;989500
2011-01-28;54.849998;55.080002;54.099998;54.169998;40.030556;1038500
2011-01-31;54.369999;54.619999;54.020000;54.220001;40.067513;334400
2011-02-01;55.139999;55.349998;54.830002;55.200001;40.791714;699900
2011-02-02;55.220001;55.330002;54.799999;55.000000;40.643913;712300
2011-02-03;54.770000;55.040001;54.430000;55.000000;40.643913;383600
2011-02-04;54.180000;54.500000;53.790001;54.450001;40.237476;422200
2011-02-07;54.099998;54.270000;53.939999;54.000000;39.904930;470200
2011-02-08;53.889999;53.889999;53.230000;53.430000;39.483715;679500
2011-02-09;52.990002;53.139999;52.700001;52.869999;39.069878;2295400
2011-02-10;53.099998;53.220001;52.849998;53.150002;39.276802;984300
2011-02-11;52.840000;53.450001;52.759998;53.439999;39.491104;757600
2011-02-14;53.230000;53.400002;53.099998;53.400002;39.461540;930700
2011-02-15;53.919998;54.310001;53.860001;54.310001;40.134014;980900
2011-02-16;54.099998;54.889999;54.000000;54.720001;40.436993;295000
2011-02-17;55.599998;55.779999;55.400002;55.730000;41.183369;837100
2011-02-18;54.980000;55.439999;54.799999;55.389999;40.932114;573400
2011-02-22;55.820000;56.049999;55.599998;55.650002;41.124252;543900
2011-02-23;56.389999;56.849998;56.299999;56.709999;41.907570;727500
2011-02-24;56.619999;56.900002;56.500000;56.779999;41.959293;324500
2011-02-25;56.470001;56.480000;56.180000;56.400002;41.678486;273800
2011-02-28;56.820000;56.820000;56.470001;56.619999;41.841064;343700
2011-03-01;56.820000;56.880001;56.360001;56.459999;41.722820;691400
2011-03-02;56.639999;57.139999;56.639999;56.950001;42.084927;479200
2011-03-03;56.509998;56.900002;56.200001;56.840000;42.003639;606000
2011-03-04;56.509998;56.680000;55.799999;55.980000;41.368111;663700
2011-03-07;56.150002;56.299999;55.700001;55.860001;41.279430;566500
2011-03-08;55.720001;55.919998;55.470001;55.509998;41.020786;256000
2011-03-09;55.939999;56.029999;55.509998;55.669998;41.139023;304400
2011-03-10;55.439999;55.590000;55.150002;55.209999;40.799095;529800
2011-03-11;55.349998;55.740002;55.349998;55.540001;41.042965;502300
2011-03-14;55.450001;55.599998;55.230000;55.430000;40.961670;316400
2011-03-15;53.639999;54.099998;53.410000;53.860001;39.801479;796700
2011-03-16;53.980000;54.049999;53.250000;53.660000;39.653679;853900
2011-03-17;55.200001;55.380001;54.709999;55.330002;40.887775;426200
2011-03-18;55.270000;55.360001;54.880001;55.009998;40.651295;315700
2011-03-21;56.049999;56.480000;55.880001;56.320000;41.619370;339400
2011-03-22;55.799999;55.880001;55.529999;55.860001;41.279430;392300
2011-03-23;56.549999;57.000000;56.200001;56.910000;42.055363;902700
2011-03-24;56.720001;57.320000;56.700001;57.020000;42.136654;616600
2011-03-25;56.619999;56.950001;56.619999;56.770000;41.951904;956700
2011-03-28;56.759998;57.200001;56.759998;57.099998;42.195774;586500
2011-03-29;57.160000;57.230000;56.939999;57.230000;42.291840;634000
2011-03-30;57.320000;58.060001;57.160000;57.990002;42.853462;468100
2011-03-31;57.840000;57.970001;57.480000;57.480000;42.476582;362900
2011-04-01;56.810001;57.389999;56.490002;57.259998;42.314003;1027700
2011-04-04;57.750000;57.910000;52.720001;57.560001;42.535702;521900
2011-04-05;57.320000;57.759998;57.270000;57.680000;42.624378;305100
2011-04-06;57.880001;58.130001;57.680000;58.080002;42.919975;1010000
2011-04-07;58.000000;58.049999;57.750000;57.990002;42.853462;446500
2011-04-08;58.299999;58.400002;58.160000;58.290001;43.075153;503100
2011-04-11;58.389999;58.549999;58.279999;58.480000;43.215565;841900
2011-04-12;58.549999;58.730000;58.349998;58.610001;43.311634;354500
2011-04-13;58.810001;59.200001;58.599998;58.730000;43.400307;458400
2011-04-14;59.759998;59.910000;59.549999;59.799999;44.191010;749500
2011-04-15;60.439999;61.150002;60.330002;61.139999;45.181248;2253600
2011-04-18;58.450001;58.599998;57.849998;58.400002;44.555641;1097000
2011-04-19;59.220001;59.549999;59.169998;59.490002;45.387249;1117200
2011-04-20;60.380001;60.459999;60.200001;60.400002;46.081524;752300
2011-04-21;61.080002;61.240002;60.560001;61.090000;46.607948;547300
2011-04-25;61.060001;61.430000;61.060001;61.419998;46.859722;532700
2011-04-26;61.450001;61.700001;61.320000;61.610001;47.004677;1298500
2011-04-27;61.380001;62.000000;60.950001;61.849998;47.187782;1431600
2011-04-28;61.139999;61.599998;61.040001;61.580002;46.981789;986300
2011-04-29;61.950001;62.299999;61.910000;62.200001;47.454811;443000
2011-05-02;62.369999;62.770000;62.340000;62.470001;47.660801;355300
2011-05-03;62.540001;63.000000;62.540001;62.849998;47.950722;245200
2011-05-04;62.910000;63.110001;62.689999;62.740002;47.866795;274100
2011-05-05;62.040001;62.180000;61.750000;61.910000;47.233559;509900
2011-05-06;62.040001;62.220001;61.169998;61.419998;46.859722;512100
2011-05-09;61.500000;62.020000;61.419998;61.849998;47.187782;456800
2011-05-10;61.500000;61.630001;61.209999;61.349998;46.806313;725000
2011-05-11;61.150002;61.369999;60.500000;60.660000;46.279881;745100
2011-05-12;61.220001;61.980000;61.060001;61.900002;47.225929;491000
2011-05-13;61.700001;61.939999;61.049999;61.349998;46.806313;225000
2011-05-16;61.990002;62.189999;61.630001;61.750000;47.111488;198600
2011-05-17;61.450001;62.070000;61.360001;61.750000;47.111488;196400
2011-05-18;61.900002;62.500000;61.830002;62.299999;47.531101;325100
2011-05-19;61.860001;62.430000;61.860001;62.419998;47.622658;346100
2011-05-20;62.439999;62.509998;62.090000;62.250000;47.492958;587900
2011-05-23;61.570000;62.009998;61.570000;61.950001;47.264076;574600
2011-05-24;62.080002;62.310001;61.930000;62.000000;47.302227;895900
2011-05-25;62.070000;62.650002;62.070000;62.360001;47.576878;408900
2011-05-26;62.959999;63.400002;62.730000;63.310001;48.301670;792400
2011-05-27;63.549999;63.990002;63.430000;63.849998;48.713661;227600
2011-05-31;64.570000;64.620003;64.099998;64.330002;49.079876;318600
2011-06-01;65.199997;65.529999;63.330002;63.590000;48.515301;2636000
2011-06-02;63.560001;64.349998;63.560001;64.250000;49.018837;640600
2011-06-03;64.949997;65.010002;64.599998;64.800003;49.438450;492700
2011-06-06;64.570000;64.580002;64.209999;64.230003;49.003574;527300
2011-06-07;64.120003;64.150002;63.599998;63.770000;48.652626;384700
2011-06-08;63.889999;63.990002;63.500000;63.549999;48.484776;332200
2011-06-09;63.189999;63.490002;63.070000;63.389999;48.362709;376800
2011-06-10;63.049999;63.049999;62.450001;62.500000;47.683693;373700
2011-06-13;62.849998;63.000000;62.799999;62.830002;47.935463;309800
2011-06-14;62.889999;63.160000;62.810001;62.830002;47.935463;522600
2011-06-15;62.279999;62.360001;61.200001;61.349998;46.806313;527200
2011-06-16;61.580002;61.880001;61.250000;61.459999;46.890232;473800
2011-06-17;62.040001;62.169998;61.650002;61.880001;47.210670;454900
2011-06-20;62.290001;62.810001;62.209999;62.349998;47.569248;381800
2011-06-21;62.439999;62.680000;62.230000;62.560001;47.729465;337700
2011-06-22;61.700001;62.360001;61.610001;61.849998;47.187782;402100
2011-06-23;61.599998;61.790001;61.000000;61.639999;47.027561;491000
2011-06-24;61.930000;62.009998;61.560001;61.700001;47.073341;563500
2011-06-27;62.040001;62.560001;61.759998;62.060001;47.348000;279100
2011-06-28;62.400002;62.669998;62.000000;62.189999;47.447182;267400
2011-06-29;61.590000;62.099998;61.340000;61.939999;47.256443;700800
2011-06-30;61.910000;62.380001;61.599998;62.380001;47.592140;757600
2011-07-01;61.990002;62.340000;61.630001;62.230000;47.477699;440900
2011-07-05;62.680000;63.389999;62.599998;63.099998;48.141457;514500
2011-07-06;63.020000;63.270000;62.610001;62.849998;47.950722;440800
2011-07-07;62.590000;62.900002;62.480000;62.669998;47.813389;365000
2011-07-08;62.959999;63.099998;62.549999;63.009998;48.072792;417500
2011-07-11;62.509998;62.509998;62.150002;62.290001;47.523476;325500
2011-07-12;62.250000;62.799999;62.250000;62.299999;47.531101;541800
2011-07-13;62.400002;62.900002;62.220001;62.700001;47.836281;445500
2011-07-14;63.380001;63.500000;62.900002;62.959999;48.034637;282700
2011-07-15;63.080002;63.299999;62.680000;63.299999;48.294044;278400
2011-07-18;61.919998;62.070000;61.500000;61.910000;47.233559;252800
2011-07-19;62.070000;62.630001;61.869999;62.119999;47.393776;418200
2011-07-20;62.610001;62.639999;62.150002;62.419998;47.622658;307600
2011-07-21;62.849998;63.540001;62.720001;63.290001;48.286415;480900
2011-07-22;63.200001;63.500000;62.849998;63.450001;48.408489;270300
2011-07-25;64.830002;65.120003;64.320000;64.360001;49.102760;391700
2011-07-26;64.570000;64.800003;64.360001;64.489998;49.201939;241800
2011-07-27;64.419998;64.419998;63.400002;63.590000;48.515301;420300
2011-07-28;63.400002;63.639999;63.180000;63.209999;48.225372;224600
2011-07-29;63.450001;64.300003;63.349998;63.750000;48.637367;319700
2011-08-01;64.599998;64.849998;63.799999;63.900002;48.751808;317500
2011-08-02;63.680000;64.629997;63.680000;64.199997;48.980682;656900
2011-08-03;64.010002;64.349998;63.349998;63.970001;48.805214;423800
2011-08-04;64.190002;64.250000;61.650002;61.750000;47.111488;801800
2011-08-05;62.310001;62.650002;60.770000;62.200001;47.454811;827000
2011-08-08;60.810001;61.529999;59.720001;59.720001;45.562717;1051200
2011-08-09;62.099998;64.449997;61.290001;63.900002;48.751808;1572400
2011-08-10;64.650002;64.699997;61.110001;62.680000;47.821022;1298600
2011-08-11;60.070000;62.790001;59.889999;62.450001;47.645542;2875300
2011-08-12;64.050003;64.300003;62.689999;63.490002;48.439011;3348400
2011-08-15;62.380001;63.220001;62.320000;62.820000;47.927830;2247300
2011-08-16;63.439999;63.779999;62.680000;63.049999;48.103310;1183200
2011-08-17;64.050003;64.699997;63.900002;64.300003;49.056980;1645300
2011-08-18;62.500000;62.799999;61.650002;62.349998;47.569248;402500
2011-08-19;61.080002;62.349998;60.700001;60.990002;46.531654;475100
2011-08-22;63.189999;63.250000;61.689999;61.709999;47.080967;544100
2011-08-23;62.520000;63.009998;62.150002;62.740002;47.866795;1318100
2011-08-24;63.419998;64.089996;62.750000;63.349998;48.332188;445900
2011-08-25;62.459999;62.830002;61.549999;62.250000;47.492958;1086900
2011-08-26;61.770000;62.400002;61.240002;62.180000;47.439556;358700
2011-08-29;61.849998;62.570000;61.369999;62.549999;47.721836;346200
2011-08-30;60.860001;60.919998;60.349998;60.630001;46.257000;523600
2011-08-31;61.430000;62.369999;61.360001;62.080002;47.363258;552200
2011-09-01;62.509998;62.950001;62.400002;62.459999;47.653175;625800
2011-09-02;63.150002;63.470001;62.450001;62.599998;47.759987;822900
2011-09-06;57.779999;58.680000;57.419998;58.639999;44.738747;4015600
2011-09-07;57.860001;58.750000;57.650002;58.580002;44.692970;1151800
2011-09-08;56.990002;57.509998;56.820000;57.180000;43.624855;1626300
2011-09-09;56.650002;57.610001;55.549999;56.029999;42.747475;1199100
2011-09-12;55.009998;55.990002;54.759998;55.900002;42.648293;727700
2011-09-13;55.549999;56.360001;55.500000;56.150002;42.839035;779100
2011-09-14;55.900002;57.090000;55.240002;56.790001;43.327312;1350000
2011-09-15;57.099998;57.119999;56.209999;56.639999;43.212872;628600
2011-09-16;56.639999;56.700001;55.849998;55.889999;42.640663;571300
2011-09-19;54.720001;55.810001;54.349998;55.500000;42.343117;648900
2011-09-20;55.299999;55.799999;54.820000;55.410000;42.274452;621900
2011-09-21;55.099998;55.540001;54.279999;54.400002;41.503887;751300
2011-09-22;53.259998;53.750000;52.849998;53.610001;40.901161;758700
2011-09-23;53.279999;54.000000;53.130001;53.799999;41.046124;614400
2011-09-26;54.029999;54.869999;53.750000;54.820000;41.824318;572400
2011-09-27;54.959999;55.750000;54.849998;54.900002;41.885353;803400
2011-09-28;54.849998;55.700001;54.599998;54.750000;41.770912;443700
2011-09-29;55.959999;56.599998;55.349998;56.070000;42.777996;442800
2011-09-30;54.950001;55.689999;54.709999;55.099998;42.037941;781000
2011-10-03;54.900002;55.419998;54.000000;54.130001;41.297897;681500
2011-10-04;53.980000;55.299999;53.480000;55.299999;42.190529;559700
2011-10-05;54.330002;54.480000;53.840000;54.349998;41.465740;411400
2011-10-06;54.349998;55.290001;54.180000;55.250000;42.152382;429400
2011-10-07;54.480000;55.180000;54.290001;54.400002;41.503887;455000
2011-10-10;55.750000;56.299999;55.650002;56.189999;42.869541;503800
2011-10-11;55.849998;56.599998;55.650002;56.430000;43.052650;342700
2011-10-12;57.150002;57.750000;57.000000;57.299999;43.716408;599200
2011-10-13;57.310001;58.029999;57.000000;57.820000;44.113136;462600
2011-10-14;58.520000;58.730000;58.279999;58.549999;44.670078;486000
2011-10-17;58.020000;58.020000;57.400002;57.400002;43.792706;245000
2011-10-18;57.099998;58.169998;56.750000;57.980000;44.235203;444800
2011-10-19;57.160000;57.299999;56.599998;56.830002;43.357830;336000
2011-10-20;57.650002;57.830002;56.950001;57.630001;43.968185;212500
2011-10-21;58.529999;58.770000;58.369999;58.689999;44.776897;409600
2011-10-24;58.259998;58.549999;58.160000;58.290001;44.471718;883600
2011-10-25;58.290001;58.340000;57.810001;58.040001;44.280983;512300
2011-10-26;58.200001;58.299999;57.099998;57.900002;44.174175;1811000
2011-10-27;59.130001;59.599998;58.880001;59.290001;45.234657;699500
2011-10-28;59.330002;59.669998;59.230000;59.549999;45.433022;456300
2011-10-31;59.209999;59.349998;57.700001;57.759998;44.067352;812300
2011-11-01;56.480000;57.700001;56.230000;57.000000;43.487530;934300
2011-11-02;57.349998;57.570000;56.770000;57.160000;43.609592;491900
2011-11-03;57.299999;58.200001;56.700001;58.200001;44.403053;680900
2011-11-04;57.509998;57.730000;57.110001;57.360001;43.762184;1047100
2011-11-07;56.490002;56.660000;56.230000;56.639999;43.212872;272400
2011-11-08;56.910000;57.209999;56.500000;57.139999;43.594337;365700
2011-11-09;56.070000;56.200001;55.049999;55.200001;42.114235;501000
2011-11-10;55.799999;56.000000;55.349998;55.880001;42.633034;492300
2011-11-11;56.380001;57.000000;56.270000;56.750000;43.296795;758100
2011-11-14;56.360001;56.549999;56.049999;56.490002;43.098427;464800
2011-11-15;56.500000;57.040001;56.200001;56.779999;43.319679;413200
2011-11-16;56.400002;56.689999;56.099998;56.240002;42.907696;381100
2011-11-17;56.639999;56.750000;55.900002;56.150002;42.839035;318200
2011-11-18;56.869999;56.939999;56.299999;56.419998;43.045021;390000
2011-11-21;56.049999;56.590000;55.919998;56.299999;42.953465;430600
2011-11-22;56.099998;56.599998;56.009998;56.490002;43.098427;268900
2011-11-23;55.330002;55.380001;54.910000;54.910000;41.892982;383600
2011-11-25;54.360001;54.500000;54.000000;54.029999;41.221596;251700
2011-11-28;54.950001;55.000000;53.900002;54.470001;41.557297;586800
2011-11-29;54.840000;55.270000;54.770000;55.119999;42.053200;434000
2011-11-30;55.970001;56.270000;55.750000;56.130001;42.823772;424200
2011-12-01;56.680000;57.189999;56.259998;56.480000;43.090794;411600
2011-12-02;55.540001;55.610001;55.029999;55.410000;42.274452;470200
2011-12-05;55.849998;56.009998;55.509998;55.849998;42.610146;867800
2011-12-06;55.520000;55.950001;55.459999;55.610001;42.427040;416900
2011-12-07;55.490002;56.299999;55.270000;56.250000;42.915325;507400
2011-12-08;55.500000;55.950001;55.299999;55.540001;42.373634;795600
2011-12-09;55.880001;56.139999;55.709999;56.000000;42.724590;331100
2011-12-12;55.490002;55.500000;55.040001;55.189999;42.106606;396000
2011-12-13;55.040001;55.299999;54.259998;54.490002;41.572556;618600
2011-12-14;54.240002;54.349998;53.900002;54.189999;41.343662;321700
2011-12-15;54.750000;55.000000;54.549999;54.889999;41.877731;504400
2011-12-16;55.000000;55.099998;54.259998;54.419998;41.519142;920300
2011-12-19;55.360001;55.880001;55.360001;55.669998;42.472820;534100
2011-12-20;56.259998;56.700001;56.119999;56.500000;43.106056;606500
2011-12-21;56.340000;56.500000;56.099998;56.500000;43.106056;423900
2011-12-22;56.330002;56.750000;56.270000;56.720001;43.273903;341300
2011-12-23;56.630001;57.049999;56.520000;57.000000;43.487530;491600
2011-12-27;56.959999;57.180000;56.799999;57.150002;43.601971;273400
2011-12-28;57.150002;57.200001;56.799999;56.860001;43.380714;443300
2011-12-29;56.889999;57.400002;56.770000;57.290001;43.708782;437500
2011-12-30;57.540001;57.950001;57.459999;57.709999;44.029213;344100
2012-01-03;57.990002;58.450001;57.849998;58.340000;44.509857;527600
2012-01-04;57.599998;58.000000;57.419998;57.930000;44.197060;576700
2012-01-05;56.959999;57.490002;56.910000;57.490002;43.861370;420600
2012-01-06;56.939999;56.939999;56.509998;56.700001;43.258644;357500
2012-01-09;56.939999;57.490002;56.880001;57.410000;43.800335;461700
2012-01-10;57.590000;57.939999;57.570000;57.849998;44.136024;372900
2012-01-11;56.689999;56.720001;56.340000;56.599998;43.182350;482500
2012-01-12;56.599998;56.900002;56.500000;56.520000;43.121315;699200
2012-01-13;56.000000;56.150002;55.599998;56.099998;42.800880;558600
2012-01-17;55.970001;56.250000;55.849998;56.029999;42.747475;406000
2012-01-18;56.950001;57.650002;56.860001;57.630001;43.968185;692200
2012-01-19;57.180000;57.630001;56.970001;57.630001;43.968185;850100
2012-01-20;57.520000;57.650002;57.330002;57.560001;43.914768;1501500
2012-01-23;57.250000;57.650002;57.119999;57.610001;43.952919;2751200
2012-01-24;57.680000;57.939999;57.560001;57.900002;44.174175;1804200
2012-01-25;57.630001;58.439999;57.400002;58.430000;44.578529;466300
2012-01-26;58.150002;58.299999;57.849998;58.049999;44.288612;761400
2012-01-27;57.939999;58.290001;57.750000;58.119999;44.342018;446000
2012-01-30;57.840000;58.189999;57.750000;58.139999;44.357277;420000
2012-01-31;57.820000;57.830002;57.240002;57.529999;43.891888;522300
2012-02-01;58.200001;58.730000;58.139999;58.500000;44.631935;945000
2012-02-02;58.000000;58.009998;57.500000;57.849998;44.136024;866000
2012-02-03;57.430000;58.049999;57.369999;57.860001;44.143654;1136700
2012-02-06;57.639999;57.939999;57.520000;57.840000;44.128399;533100
2012-02-07;58.240002;58.889999;58.209999;58.750000;44.822670;624100
2012-02-08;58.849998;58.980000;58.450001;58.799999;44.860821;740100
2012-02-09;58.849998;59.090000;58.709999;58.980000;44.998142;357100
2012-02-10;58.590000;58.689999;58.490002;58.669998;44.761635;507300
2012-02-13;58.990002;59.279999;58.880001;59.180000;45.150734;497200
2012-02-14;59.139999;59.200001;58.799999;58.919998;44.952370;317400
2012-02-15;59.150002;59.349998;58.919998;59.259998;45.211773;426800
2012-02-16;60.450001;60.869999;60.099998;60.660000;46.279881;515800
2012-02-17;60.950001;61.000000;60.730000;60.990002;46.531654;257800
2012-02-21;60.790001;61.130001;60.549999;60.900002;46.462990;408600
2012-02-22;60.869999;61.290001;57.860001;61.020000;46.554543;459600
2012-02-23;61.080002;61.650002;60.900002;61.570000;46.974155;348000
2012-02-24;61.459999;62.000000;61.459999;61.770000;47.126751;535600
2012-02-27;61.459999;62.000000;61.360001;61.990002;47.294594;286400
2012-02-28;62.009998;62.240002;61.810001;62.189999;47.447182;468400
2012-02-29;62.000000;62.130001;61.160000;61.290001;46.760529;463700
2012-03-01;61.349998;61.730000;61.250000;61.400002;46.844456;353600
2012-03-02;60.810001;61.070000;60.650002;60.900002;46.462990;246500
2012-03-05;61.279999;61.299999;60.799999;61.230000;46.714760;250500
2012-03-06;60.240002;60.470001;60.000000;60.220001;45.944187;336100
2012-03-07;60.430000;60.849998;60.430000;60.799999;46.386696;276600
2012-03-08;61.709999;62.380001;61.650002;62.259998;47.500584;188400
2012-03-09;61.599998;61.770000;61.349998;61.450001;46.882607;359800
2012-03-12;61.500000;62.080002;61.389999;61.900002;47.225929;590000
2012-03-13;61.380001;61.900002;61.380001;61.540001;46.951271;365100
2012-03-14;60.980000;61.110001;60.529999;60.849998;46.424843;499700
2012-03-15;61.240002;61.650002;61.040001;61.599998;46.997044;902700
2012-03-16;61.900002;62.549999;61.849998;62.099998;47.378517;462900
2012-03-19;61.939999;62.500000;61.820000;62.290001;47.523476;366400
2012-03-20;61.849998;62.250000;61.750000;62.139999;47.409031;263400
2012-03-21;62.189999;62.230000;61.820000;62.009998;47.309856;327300
2012-03-22;61.680000;61.950001;61.580002;61.950001;47.264076;336800
2012-03-23;62.180000;62.400002;62.000000;62.279999;47.515846;289500
2012-03-26;63.029999;63.150002;62.840000;63.099998;48.141457;562600
2012-03-27;62.730000;62.900002;62.450001;62.470001;47.660801;461500
2012-03-28;62.410000;62.470001;62.060001;62.349998;47.569248;392300
2012-03-29;62.000000;62.060001;61.549999;61.900002;47.225929;802700
2012-03-30;62.360001;63.000000;62.310001;63.000000;48.065159;404200
2012-04-02;62.700001;63.400002;62.639999;63.360001;48.339817;452700
2012-04-03;63.200001;63.200001;62.200001;62.480000;47.668434;576900
2012-04-04;61.650002;61.700001;61.220001;61.570000;46.974155;331900
2012-04-05;61.040001;61.240002;60.700001;60.830002;46.409584;311500
2012-04-09;60.410000;61.099998;60.139999;60.950001;46.501141;248300
2012-04-10;60.849998;60.900002;60.299999;60.470001;46.134930;441900
2012-04-11;60.700001;60.889999;60.549999;60.590000;46.226482;354200
2012-04-12;60.709999;61.380001;60.639999;61.299999;46.768162;1334100
2012-04-13;60.709999;60.759998;60.250000;60.430000;46.104412;266100
2012-04-16;60.880001;61.340000;60.570000;61.020000;46.554543;373300
2012-04-17;61.919998;62.259998;61.810001;62.070000;47.355629;393800
2012-04-18;61.480000;61.950001;61.349998;61.639999;47.027561;453000
2012-04-19;62.459999;62.900002;62.400002;62.549999;47.721836;324100
2012-04-20;62.500000;63.049999;62.349998;63.049999;48.103310;403600
2012-04-23;60.799999;61.110001;60.549999;60.950001;48.107262;433000
2012-04-24;60.900002;61.119999;60.799999;60.930000;48.091469;399500
2012-04-25;60.939999;61.299999;60.939999;61.169998;48.280903;832400
2012-04-26;61.230000;61.250000;61.009998;61.099998;48.225647;604000
2012-04-27;61.070000;61.119999;60.860001;61.000000;48.146717;531400
2012-04-30;61.169998;61.299999;61.099998;61.139999;48.257221;402700
2012-05-01;61.380001;61.540001;61.320000;61.540001;48.572937;629200
2012-05-02;60.860001;60.970001;60.669998;60.900002;48.067795;453500
2012-05-03;60.830002;61.000000;60.430000;60.450001;47.712612;362700
2012-05-04;60.790001;60.880001;59.970001;59.980000;47.341640;272500
2012-05-07;60.070000;60.330002;59.910000;60.169998;47.491608;488800
2012-05-08;59.849998;59.959999;59.450001;59.799999;47.199570;406100
2012-05-09;58.959999;59.830002;58.709999;59.169998;46.702320;308400
2012-05-10;59.189999;59.209999;58.970001;59.049999;46.607605;329000
2012-05-11;58.950001;59.540001;58.950001;59.299999;46.804928;356500
2012-05-14;58.599998;58.630001;58.360001;58.520000;46.189278;360700
2012-05-15;58.580002;58.650002;58.099998;58.139999;45.889347;274500
2012-05-16;57.939999;58.060001;57.439999;57.490002;45.376312;359200
2012-05-17;57.500000;57.689999;57.310001;57.520000;45.399990;809900
2012-05-18;57.619999;58.099998;57.459999;58.099998;45.857777;738400
2012-05-21;57.900002;58.200001;57.810001;58.189999;45.928818;322900
2012-05-22;58.270000;58.490002;57.669998;57.860001;45.668350;430000
2012-05-23;57.880001;57.950001;57.009998;57.529999;45.407883;546000
2012-05-24;57.290001;57.529999;56.799999;57.090000;45.060589;455300
2012-05-25;57.060001;57.299999;57.000000;57.240002;45.178989;536600
2012-05-29;57.419998;57.630001;57.160000;57.299999;45.226345;710600
2012-05-30;57.250000;57.380001;56.959999;57.020000;45.005344;428700
2012-05-31;56.849998;57.000000;56.459999;56.849998;44.871162;320700
2012-06-01;56.360001;56.849998;55.500000;56.549999;44.634380;874700
2012-06-04;56.439999;56.580002;56.200001;56.490002;44.587021;810800
2012-06-05;55.919998;56.220001;55.700001;56.040001;44.231842;383700
2012-06-06;55.970001;57.060001;55.970001;57.060001;45.036915;252700
2012-06-07;57.250000;57.430000;56.950001;57.209999;45.155312;339600
2012-06-08;56.599998;57.250000;56.599998;57.250000;45.186878;255000
2012-06-11;57.340000;57.349998;56.759998;56.790001;44.823807;463300
2012-06-12;57.700001;57.849998;57.250000;57.740002;45.573639;523400
2012-06-13;57.959999;58.750000;57.849998;58.529999;46.197174;711300
